filepath,mask_path,label,class_name,species,split,image_id,official_class_id,official_species_id,official_breed_id
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Bengal_92.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Bengal_92.png,1,Bengal,cat,test,Bengal_92,6,1,2
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Bengal_93.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Bengal_93.png,1,Bengal,cat,test,Bengal_93,6,1,2
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Bengal_94.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Bengal_94.png,1,Bengal,cat,test,Bengal_94,6,1,2
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Bengal_95.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Bengal_95.png,1,Bengal,cat,test,Bengal_95,6,1,2
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Bengal_99.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Bengal_99.png,1,Bengal,cat,test,Bengal_99,6,1,2
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_19.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_19.png,2,Birman,cat,test,Birman_19,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_191.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_191.png,2,Birman,cat,test,Birman_191,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_192.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_192.png,2,Birman,cat,test,Birman_192,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_22.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_22.png,2,Birman,cat,test,Birman_22,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_25.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_25.png,2,Birman,cat,test,Birman_25,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_26.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_26.png,2,Birman,cat,test,Birman_26,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_33.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_33.png,2,Birman,cat,test,Birman_33,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_34.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_34.png,2,Birman,cat,test,Birman_34,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_36.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_36.png,2,Birman,cat,test,Birman_36,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_37.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_37.png,2,Birman,cat,test,Birman_37,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_39.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_39.png,2,Birman,cat,test,Birman_39,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_40.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_40.png,2,Birman,cat,test,Birman_40,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_41.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_41.png,2,Birman,cat,test,Birman_41,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_42.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_42.png,2,Birman,cat,test,Birman_42,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_45.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_45.png,2,Birman,cat,test,Birman_45,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_47.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_47.png,2,Birman,cat,test,Birman_47,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_49.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_49.png,2,Birman,cat,test,Birman_49,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_51.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_51.png,2,Birman,cat,test,Birman_51,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_52.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_52.png,2,Birman,cat,test,Birman_52,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_54.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_54.png,2,Birman,cat,test,Birman_54,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_55.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_55.png,2,Birman,cat,test,Birman_55,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_56.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_56.png,2,Birman,cat,test,Birman_56,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_57.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_57.png,2,Birman,cat,test,Birman_57,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_59.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_59.png,2,Birman,cat,test,Birman_59,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_6.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_6.png,2,Birman,cat,test,Birman_6,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_60.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_60.png,2,Birman,cat,test,Birman_60,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_67.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_67.png,2,Birman,cat,test,Birman_67,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_68.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_68.png,2,Birman,cat,test,Birman_68,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_69.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_69.png,2,Birman,cat,test,Birman_69,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_71.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_71.png,2,Birman,cat,test,Birman_71,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_72.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_72.png,2,Birman,cat,test,Birman_72,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_73.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_73.png,2,Birman,cat,test,Birman_73,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_74.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_74.png,2,Birman,cat,test,Birman_74,7,1,3
/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/images/Birman_76.jpg,/home/emma/DeepLearning/Deep_Learning_XAI/data/OxfordPets/annotations/trimaps/Birman_76.png,2,Birman,cat,test,Birman_76,7,1,3
